ISO28178
FILE_DESCRIPTOR	"FOGRA60"
ORIGINATOR	"Fogra, www.fogra.org, developed by GMG GmbH & Co. KG"
CREATED	"February 2021"
TARGET_TYPE	"ISO12642-2"
INSTRUMENTATION	"D50, 2 degree, geometry 45/0, no polarisation filter, white backing, according to ISO 13655:2009 M1"
PRINT_CONDITIONS	"Offset printing, according to ISO 12647-9:2021, White coated metal 1, fluorescence No, tone value increase curves A (CMYK)"

# The following flag is intended to improve compatibility with legacy devices.
KEYWORD "TRACEABILITY"
TRACEABILITY	"NIST"

NUMBER_OF_FIELDS	8
BEGIN_DATA_FORMAT
SAMPLE_ID	CMYK_C	CMYK_M	CMYK_Y	CMYK_K	LAB_L	LAB_A	LAB_B
END_DATA_FORMAT
NUMBER_OF_SETS	1617
BEGIN_DATA
486	55	30	30	0	49.196	-5.824	-9.081
487	55	20	30	0	53.007	-11.941	-8.377
488	55	10	30	0	57.011	-18.287	-7.762
489	55	0	30	0	61.247	-24.888	-6.621
490	20	100	20	20	30.765	44.687	-2.082
491	20	70	20	20	37.870	30.867	-3.671
492	20	40	20	20	47.374	13.519	-2.677
493	20	20	20	20	54.549	2.221	-1.049
494	20	10	20	20	58.547	-3.673	-0.066
495	20	0	20	20	62.991	-9.987	1.510
496	70	100	55	0	24.891	24.846	-3.834
497	70	85	55	0	27.512	18.639	-3.772
498	70	70	55	0	31.655	9.172	-2.688
499	70	55	55	0	36.193	-0.486	-1.367
500	70	40	55	0	40.479	-9.370	0.155
501	70	30	55	0	43.541	-15.428	1.256
502	70	20	55	0	46.937	-22.047	2.223
503	70	10	55	0	50.622	-28.771	3.233
504	70	0	55	0	54.699	-35.544	5.429
505	70	100	40	0	24.747	26.344	-11.075
506	70	85	40	0	27.614	20.159	-11.472
507	70	70	40	0	31.955	10.716	-10.875
508	70	55	40	0	36.687	1.095	-10.223
509	70	40	40	0	41.099	-7.755	-9.331
510	70	30	40	0	44.172	-13.670	-8.699
511	70	20	40	0	47.630	-20.107	-8.227
512	70	10	40	0	51.404	-26.540	-7.735
513	70	0	40	0	55.550	-33.049	-6.077
514	70	100	30	0	24.506	27.546	-15.996
515	70	85	30	0	27.714	21.313	-16.670
516	70	70	30	0	32.111	11.993	-16.425
517	70	55	30	0	37.010	2.280	-16.159
518	70	40	30	0	41.474	-6.493	-15.682
519	70	30	30	0	44.590	-12.293	-15.355
520	70	20	30	0	48.205	-18.573	-15.094
521	70	10	30	0	52.028	-24.798	-14.780
522	70	0	30	0	56.180	-31.170	-13.637
523	40	100	20	20	26.746	37.217	-8.931
524	40	70	20	20	33.359	23.879	-10.482
525	40	40	20	20	42.150	7.206	-9.992
526	40	20	20	20	49.004	-3.953	-8.648
527	40	10	20	20	52.733	-9.708	-7.879
528	40	0	20	20	56.923	-15.842	-6.676
529	85	100	55	0	21.794	16.224	-8.711
530	85	85	55	0	24.300	9.832	-8.894
531	85	70	55	0	28.098	0.339	-8.258
532	85	55	55	0	32.408	-9.487	-7.314
533	85	40	55	0	36.413	-18.310	-6.115
534	85	30	55	0	39.222	-24.377	-5.205
535	85	20	55	0	42.301	-31.161	-4.518
536	85	10	55	0	45.754	-37.964	-3.961
537	85	0	55	0	49.451	-44.690	-2.820
538	85	100	40	0	21.679	17.998	-16.041
539	85	85	40	0	24.413	11.683	-16.577
540	85	70	40	0	28.340	2.325	-16.390
541	85	55	40	0	32.826	-7.283	-16.046
542	85	40	40	0	36.957	-15.976	-15.421
543	85	30	40	0	39.840	-21.877	-14.955
544	85	20	40	0	43.088	-28.329	-14.618
545	85	10	40	0	46.623	-34.811	-14.499
546	85	0	40	0	50.302	-41.244	-13.826
547	85	100	30	0	21.588	19.278	-20.928
548	85	85	30	0	24.521	13.151	-21.737
549	85	70	30	0	28.576	3.919	-21.825
550	85	55	30	0	33.147	-5.648	-21.830
551	85	40	30	0	37.317	-14.209	-21.594
552	85	30	30	0	40.302	-19.993	-21.414
553	85	20	30	0	43.735	-26.197	-21.261
554	85	10	30	0	47.342	-32.454	-21.257
555	85	0	30	0	50.945	-38.581	-20.771
556	70	100	20	20	21.550	24.922	-17.641
557	70	70	20	20	27.202	12.062	-20.084
558	70	40	20	20	34.950	-3.545	-20.002
559	70	20	20	20	41.120	-14.261	-19.648
560	70	10	20	20	44.589	-19.860	-19.391
561	70	0	20	20	48.335	-25.648	-18.788
562	100	100	55	0	19.737	10.502	-11.619
563	100	85	55	0	22.239	3.662	-12.533
564	100	70	55	0	25.845	-5.729	-11.975
565	100	55	55	0	29.771	-15.511	-11.579
566	100	40	55	0	33.669	-24.760	-10.683
567	100	30	55	0	36.451	-31.024	-9.974
568	100	20	55	0	39.394	-37.728	-9.294
569	100	10	55	0	42.558	-44.730	-8.709
570	100	0	55	0	46.257	-51.293	-8.094
571	100	100	40	0	19.604	13.027	-18.989
572	100	85	40	0	22.422	6.095	-19.841
573	100	70	40	0	26.174	-3.408	-19.880
574	100	55	40	0	30.181	-12.696	-19.901
575	100	40	40	0	34.254	-21.540	-19.705
576	100	30	40	0	37.187	-27.614	-19.571
577	100	20	40	0	40.214	-34.141	-19.305
578	100	10	40	0	43.470	-40.789	-19.034
579	100	0	40	0	46.954	-47.304	-19.009
580	100	100	30	0	19.700	14.279	-23.911
581	100	85	30	0	22.480	7.772	-25.013
582	100	70	30	0	26.439	-1.543	-25.325
583	100	55	30	0	30.545	-10.610	-25.624
584	100	40	30	0	34.766	-19.361	-25.697
585	100	30	30	0	37.779	-25.286	-25.764
586	100	20	30	0	40.854	-31.554	-25.711
587	100	10	30	0	44.149	-37.960	-25.733
588	100	0	30	0	47.353	-44.546	-25.710
589	100	100	20	20	17.543	14.623	-24.254
590	100	70	20	20	23.090	1.777	-26.699
591	100	40	20	20	30.162	-13.510	-27.410
592	100	20	20	20	35.478	-23.963	-27.792
593	100	10	20	20	38.455	-29.513	-28.054
594	100	0	20	20	41.489	-35.369	-28.089
595	0	100	100	0	41.000	57.000	43.000
596	0	85	100	0	44.555	51.117	47.297
597	0	70	100	0	49.691	41.266	52.014
598	0	55	100	0	55.153	31.116	58.673
599	0	40	100	0	60.215	22.256	65.443
600	0	30	100	0	64.292	15.763	70.575
601	0	20	100	0	68.908	8.944	75.882
602	0	10	100	0	73.463	1.643	80.857
603	0	0	100	0	79.000	-6.000	88.000
604	0	100	85	0	41.186	57.788	38.094
605	0	85	85	0	44.649	52.074	40.575
606	0	70	85	0	49.842	41.801	45.571
607	0	55	85	0	55.276	31.899	51.077
608	0	40	85	0	60.593	22.409	56.345
609	0	30	85	0	64.925	15.186	60.423
610	0	20	85	0	69.613	8.245	64.961
611	0	10	85	0	74.059	1.580	69.571
612	0	0	85	0	79.514	-6.297	75.234
613	0	100	70	0	41.358	58.392	31.302
614	0	85	70	0	44.791	52.241	33.159
615	0	70	70	0	49.949	41.807	36.019
616	0	55	70	0	55.580	31.686	40.111
617	0	40	70	0	61.127	22.300	44.373
618	0	30	70	0	65.467	15.338	47.535
619	0	20	70	0	70.085	8.358	51.032
620	0	10	70	0	74.530	1.202	54.590
621	0	0	70	0	80.113	-6.214	59.175
622	0	100	40	20	35.285	51.606	14.206
623	0	70	40	20	42.906	37.225	15.241
624	0	40	40	20	52.773	19.583	18.628
625	0	20	40	20	60.411	7.763	21.978
626	0	10	40	20	64.475	1.648	23.845
627	0	0	40	20	68.909	-4.773	26.358
628	10	100	100	0	38.534	52.069	39.230
629	10	85	100	0	41.668	46.344	42.580
630	10	70	100	0	46.584	36.777	47.291
631	10	55	100	0	51.774	26.970	53.083
632	10	40	100	0	56.892	17.745	59.617
633	10	30	100	0	61.003	10.935	64.559
634	10	20	100	0	65.328	4.088	69.405
635	10	10	100	0	69.577	-2.830	74.726
636	10	0	100	0	74.711	-10.527	81.974
637	10	100	85	0	38.566	52.581	33.465
638	10	85	85	0	41.780	46.662	36.000
639	10	70	85	0	46.648	37.119	40.504
640	10	55	85	0	52.052	26.847	45.439
641	10	40	85	0	57.195	17.339	50.274
642	10	30	85	0	61.282	10.468	54.138
643	10	20	85	0	65.745	3.712	58.592
644	10	10	85	0	70.116	-3.177	63.043
645	10	0	85	0	75.243	-10.922	67.829
646	10	100	70	0	38.577	53.052	26.178
647	10	85	70	0	41.906	47.087	27.976
648	10	70	70	0	46.864	37.291	31.224
649	10	55	70	0	52.397	26.932	35.083
650	10	40	70	0	57.692	17.309	38.999
651	10	30	70	0	61.792	10.504	41.969
652	10	20	70	0	66.263	3.759	45.208
653	10	10	70	0	70.701	-3.192	48.531
654	10	0	70	0	75.772	-10.633	52.498
655	10	100	40	20	32.967	47.178	10.336
656	10	70	40	20	40.079	33.242	10.852
657	10	40	40	20	49.732	15.615	13.894
658	10	20	40	20	56.977	4.058	16.868
659	10	10	40	20	60.984	-2.009	18.628
660	10	0	40	20	65.348	-8.445	21.097
661	20	100	100	0	36.179	47.450	35.306
662	20	85	100	0	39.137	41.705	38.016
663	20	70	100	0	43.583	32.476	43.123
664	20	55	100	0	48.550	22.800	48.599
665	20	40	100	0	53.560	13.558	54.543
666	20	30	100	0	57.539	6.766	59.128
667	20	20	100	0	61.727	-0.082	63.702
668	20	10	100	0	65.836	-6.850	68.514
669	20	0	100	0	70.988	-14.264	74.673
670	20	100	85	0	36.089	47.813	29.232
671	20	85	85	0	39.165	41.918	31.356
672	20	70	85	0	43.840	32.368	35.709
673	20	55	85	0	48.876	22.427	40.245
674	20	40	85	0	53.856	13.100	45.008
675	20	30	85	0	57.766	6.388	48.755
676	20	20	85	0	61.976	-0.344	52.726
677	20	10	85	0	66.353	-7.278	56.850
678	20	0	85	0	71.114	-14.728	61.541
679	20	100	70	0	36.101	48.520	22.227
680	20	85	70	0	39.264	42.390	23.398
681	20	70	70	0	44.047	32.671	26.564
682	20	55	70	0	49.233	22.594	29.933
683	20	40	70	0	54.345	13.123	33.627
684	20	30	70	0	58.283	6.448	36.402
685	20	20	70	0	62.576	-0.264	39.158
686	20	10	70	0	67.039	-7.157	42.472
687	20	0	70	0	71.709	-14.507	46.138
688	20	100	40	20	30.751	43.175	6.789
689	20	70	40	20	37.506	29.504	6.849
690	20	40	40	20	46.721	12.251	9.595
691	20	20	40	20	53.655	0.822	12.226
692	20	10	40	20	57.551	-5.189	13.836
693	20	0	40	20	61.916	-11.601	16.240
694	30	100	100	0	33.983	43.175	31.864
695	30	85	100	0	36.722	37.155	34.207
696	30	70	100	0	41.059	27.988	38.808
697	30	55	100	0	45.919	18.285	44.121
698	30	40	100	0	50.642	9.091	49.753
699	30	30	100	0	54.318	2.501	53.916
700	30	20	100	0	58.373	-4.200	58.067
701	30	10	100	0	62.344	-10.956	62.345
702	30	0	100	0	67.283	-18.534	68.039
703	30	100	85	0	33.774	43.289	25.661
704	30	85	85	0	36.621	37.304	27.203
705	30	70	85	0	41.107	27.882	31.238
706	30	55	85	0	46.007	18.079	35.615
707	30	40	85	0	50.907	8.784	40.209
708	30	30	85	0	54.613	2.259	43.556
709	30	20	85	0	58.569	-4.375	46.998
710	30	10	85	0	62.751	-11.318	50.883
711	30	0	85	0	67.500	-18.410	55.742
712	30	100	70	0	33.680	43.884	18.583
713	30	85	70	0	36.675	37.879	19.341
714	30	70	70	0	41.366	28.249	22.110
715	30	55	70	0	46.436	18.306	25.318
716	30	40	70	0	51.453	8.883	28.910
717	30	30	70	0	55.180	2.405	31.464
718	30	20	70	0	59.204	-4.217	33.847
719	30	10	70	0	63.379	-11.093	36.914
720	30	0	70	0	68.261	-18.155	40.416
721	40	100	40	20	26.979	35.165	0.010
722	40	70	40	20	33.017	22.220	-0.278
723	40	40	40	20	41.592	5.468	1.740
724	40	20	40	20	48.063	-5.803	4.078
725	40	10	40	20	51.751	-11.748	5.499
726	40	0	40	20	55.906	-18.002	7.559
727	40	100	100	0	31.707	38.287	28.402
728	40	85	100	0	34.273	32.156	29.532
729	40	70	100	0	38.488	23.050	34.902
730	40	55	100	0	43.199	13.388	39.225
731	40	40	100	0	47.712	4.296	44.555
732	40	30	100	0	51.259	-2.177	48.732
733	40	20	100	0	55.317	-8.715	53.035
734	40	10	100	0	59.167	-15.546	56.808
735	40	0	100	0	63.338	-23.044	62.238
736	40	100	85	0	31.489	38.480	21.983
737	40	85	85	0	34.194	32.571	23.139
738	40	70	85	0	38.493	23.158	26.867
739	40	55	85	0	43.238	13.340	30.925
740	40	40	85	0	47.972	4.080	35.248
741	40	30	85	0	51.519	-2.307	38.366
742	40	20	85	0	55.323	-8.806	41.527
743	40	10	85	0	59.320	-15.720	45.232
744	40	0	85	0	63.755	-22.813	49.789
745	40	100	70	0	31.377	39.150	14.898
746	40	85	70	0	34.260	33.164	15.501
747	40	70	70	0	38.699	23.660	17.848
748	40	55	70	0	43.556	13.767	20.751
749	40	40	70	0	48.366	4.449	23.973
750	40	30	70	0	51.971	-1.948	26.317
751	40	20	70	0	55.908	-8.521	28.583
752	40	10	70	0	59.916	-15.421	31.324
753	40	0	70	0	64.503	-22.393	34.546
754	70	100	40	20	21.646	22.612	-8.803
755	70	70	40	20	27.010	9.486	-10.322
756	70	40	40	20	34.356	-6.354	-9.165
757	70	20	40	20	40.254	-17.330	-7.657
758	70	10	40	20	43.630	-23.234	-6.863
759	70	0	40	20	47.339	-29.182	-5.471
760	55	100	100	0	28.431	30.982	23.253
761	55	85	100	0	30.982	24.633	25.192
762	55	70	100	0	34.989	15.484	28.580
763	55	55	100	0	39.282	5.801	32.495
764	55	40	100	0	43.527	-3.269	37.237
765	55	30	100	0	46.835	-9.574	40.653
766	55	20	100	0	50.533	-16.071	44.192
767	55	10	100	0	54.214	-23.052	48.048
768	55	0	100	0	58.037	-30.077	53.199
769	55	100	85	0	28.154	30.997	16.332
770	55	85	85	0	30.943	25.009	17.562
771	55	70	85	0	35.018	15.773	20.933
772	55	55	85	0	39.449	5.967	24.339
773	55	40	85	0	43.830	-3.188	27.998
774	55	30	85	0	47.097	-9.457	30.764
775	55	20	85	0	50.683	-16.069	33.861
776	55	10	85	0	54.342	-22.987	36.937
777	55	0	85	0	58.309	-30.304	40.833
778	55	100	70	0	28.150	31.609	9.296
779	55	85	70	0	30.872	25.691	9.786
780	55	70	70	0	35.046	16.383	11.987
781	55	55	70	0	39.610	6.633	14.305
782	55	40	70	0	44.132	-2.474	16.993
783	55	30	70	0	47.487	-8.725	19.036
784	55	20	70	0	51.221	-15.392	21.003
785	55	10	70	0	55.043	-22.222	23.088
786	55	0	70	0	58.989	-29.218	25.814
787	100	100	40	20	17.900	11.157	-15.522
788	100	70	40	20	22.923	-2.083	-16.874
789	100	40	40	20	29.686	-17.822	-16.701
790	100	20	40	20	34.704	-28.766	-16.281
791	100	10	40	20	37.548	-34.697	-16.093
792	100	0	40	20	40.535	-40.922	-15.741
793	70	100	100	0	25.113	22.976	17.769
794	70	85	100	0	27.506	16.372	19.852
795	70	70	100	0	31.108	7.038	22.946
796	70	55	100	0	35.235	-2.643	26.051
797	70	40	100	0	39.005	-11.904	29.921
798	70	30	100	0	41.848	-18.440	32.816
799	70	20	100	0	45.299	-25.022	35.482
800	70	10	100	0	49.068	-32.093	39.576
801	70	0	100	0	52.435	-38.978	42.985
802	70	100	85	0	24.840	22.608	11.043
803	70	85	85	0	27.369	16.649	12.247
804	70	70	85	0	31.150	7.524	14.729
805	70	55	85	0	35.483	-2.464	17.685
806	70	40	85	0	39.400	-11.578	20.824
807	70	30	85	0	42.310	-17.941	23.160
808	70	20	85	0	45.679	-24.731	25.619
809	70	10	85	0	49.210	-31.578	28.518
810	70	0	85	0	53.013	-38.733	31.764
811	70	100	70	0	24.779	23.734	3.696
812	70	85	70	0	27.453	17.484	4.149
813	70	70	70	0	31.351	8.135	5.746
814	70	55	70	0	35.774	-1.741	7.798
815	70	40	70	0	39.891	-10.692	9.985
816	70	30	70	0	42.919	-16.826	11.613
817	70	20	70	0	46.371	-23.453	13.212
818	70	10	70	0	49.981	-30.314	14.910
819	70	0	70	0	53.920	-37.334	17.436
820	0	100	70	20	35.161	49.751	26.257
821	0	70	70	20	42.283	36.116	30.616
822	0	40	70	20	51.681	18.968	37.306
823	0	20	70	20	59.077	7.012	42.987
824	0	10	70	20	63.029	0.820	46.165
825	0	0	70	20	67.370	-5.769	50.057
826	85	100	100	0	22.082	13.930	12.793
827	85	85	100	0	24.274	6.884	14.616
828	85	70	100	0	27.640	-2.964	16.806
829	85	55	100	0	31.370	-12.885	20.040
830	85	40	100	0	34.839	-22.270	23.215
831	85	30	100	0	37.506	-28.940	25.431
832	85	20	100	0	40.761	-35.716	27.989
833	85	10	100	0	44.050	-43.010	31.349
834	85	0	100	0	47.346	-50.344	34.916
835	85	100	85	0	21.987	13.440	6.528
836	85	85	85	0	24.154	7.412	7.186
837	85	70	85	0	27.700	-2.116	9.059
838	85	55	85	0	31.661	-12.283	11.318
839	85	40	85	0	35.329	-21.494	14.185
840	85	30	85	0	38.037	-27.965	16.315
841	85	20	85	0	41.109	-35.105	18.189
842	85	10	85	0	44.327	-42.249	20.377
843	85	0	85	0	47.773	-49.497	23.084
844	85	100	70	0	21.855	14.643	-1.061
845	85	85	70	0	24.213	8.452	-1.009
846	85	70	70	0	27.922	-1.067	0.135
847	85	55	70	0	32.052	-11.242	1.651
848	85	40	70	0	35.876	-20.244	3.584
849	85	30	70	0	38.625	-26.419	5.031
850	85	20	70	0	41.670	-33.391	6.137
851	85	10	70	0	45.073	-40.367	7.325
852	85	0	70	0	48.626	-47.162	9.245
853	10	100	70	20	32.868	45.365	22.416
854	10	70	70	20	39.585	31.903	26.063
855	10	40	70	20	48.545	14.881	32.450
856	10	20	70	20	55.676	3.076	37.822
857	10	10	70	20	59.690	-3.160	40.815
858	10	0	70	20	63.889	-9.724	44.465
859	100	100	100	0	20.318	5.909	9.132
860	100	85	100	0	22.370	0.672	10.980
861	100	70	100	0	25.527	-9.477	13.237
862	100	55	100	0	29.043	-20.330	15.988
863	100	40	100	0	32.709	-30.616	18.451
864	100	30	100	0	35.274	-37.356	20.506
865	100	20	100	0	37.896	-44.403	23.416
866	100	10	100	0	40.625	-52.117	25.116
867	100	0	100	0	44.000	-60.000	28.000
868	100	100	85	0	20.133	7.240	2.939
869	100	85	85	0	22.292	0.668	3.579
870	100	70	85	0	25.459	-8.867	5.356
871	100	55	85	0	29.042	-19.708	7.053
872	100	40	85	0	32.658	-29.600	9.582
873	100	30	85	0	35.240	-36.255	11.347
874	100	20	85	0	38.033	-43.539	12.442
875	100	10	85	0	41.122	-50.679	14.411
876	100	0	85	0	44.420	-58.015	16.759
877	100	100	70	0	20.071	7.789	-4.162
878	100	85	70	0	22.034	1.560	-5.134
879	100	70	70	0	25.586	-7.482	-3.868
880	100	55	70	0	29.412	-17.839	-2.896
881	100	40	70	0	33.198	-27.631	-1.070
882	100	30	70	0	35.861	-34.060	0.342
883	100	20	70	0	38.731	-40.832	1.356
884	100	10	70	0	41.772	-48.087	2.251
885	100	0	70	0	45.369	-54.982	4.048
886	20	100	70	20	30.792	41.199	18.837
887	20	70	70	20	37.191	28.017	21.903
888	20	40	70	20	45.478	11.342	27.830
889	20	20	70	20	52.369	-0.381	32.694
890	20	10	70	20	56.350	-6.545	35.512
891	20	0	70	20	60.651	-13.106	38.983
892	0	100	100	40	29.789	40.179	29.940
893	0	70	100	40	34.747	29.413	35.661
894	0	40	100	40	42.082	15.795	44.432
895	0	20	100	40	48.291	5.710	51.418
896	0	0	100	40	55.390	-5.505	60.611
897	0	100	70	40	29.594	41.491	22.092
898	0	70	70	40	35.192	30.412	25.622
899	0	40	70	40	42.983	15.968	31.241
900	0	20	70	40	49.157	5.755	36.250
901	0	0	70	40	56.134	-5.389	41.888
902	0	100	40	40	29.620	43.429	12.079
903	0	70	40	40	35.781	31.542	12.733
904	0	40	40	40	43.936	16.681	15.606
905	0	20	40	40	50.153	6.598	18.566
906	0	0	40	40	57.566	-4.383	22.406
907	0	100	20	40	29.637	45.170	4.543
908	0	70	20	40	36.241	32.608	3.526
909	0	40	20	40	44.619	17.687	5.010
910	0	20	20	40	50.872	7.674	6.888
911	0	0	20	40	58.438	-3.214	9.588
912	0	100	0	40	29.602	47.318	-4.552
913	0	70	0	40	36.471	34.708	-6.833
914	0	40	0	40	45.313	19.348	-6.743
915	0	20	0	40	51.787	9.305	-5.930
916	0	0	0	40	59.432	-1.418	-4.362
917	100	0	0	70	25.729	-17.195	-25.438
918	100	85	85	100	12.888	1.161	4.003
919	40	100	70	20	27.118	32.961	12.563
920	40	70	70	20	32.709	20.468	14.825
921	40	40	70	20	40.519	3.978	19.340
922	40	20	70	20	46.790	-7.592	23.480
923	40	10	70	20	50.438	-13.734	26.077
924	40	0	70	20	54.778	-20.133	29.604
925	20	100	100	40	26.372	32.717	24.382
926	20	70	100	40	30.836	22.643	28.650
927	20	40	100	40	37.481	8.926	36.165
928	20	20	100	40	42.981	-0.958	42.443
929	20	0	100	40	49.843	-12.234	50.949
930	20	100	70	40	26.139	34.171	15.919
931	20	70	70	40	31.069	23.598	18.174
932	20	40	70	40	38.057	9.353	23.015
933	20	20	70	40	43.697	-0.663	27.259
934	20	0	70	40	50.671	-11.831	32.938
935	20	100	40	40	25.984	36.203	5.769
936	20	70	40	40	31.178	25.183	5.635
937	20	40	40	40	38.677	10.532	7.730
938	20	20	40	40	44.561	0.595	10.139
939	20	0	40	40	51.602	-10.411	13.658
940	20	100	20	40	25.897	37.635	-1.776
941	20	70	20	40	31.334	26.595	-3.327
942	20	40	20	40	39.224	11.811	-2.536
943	20	20	20	40	45.297	1.915	-1.119
944	20	0	20	40	52.562	-8.873	1.199
945	20	100	0	40	25.785	40.312	-11.122
946	20	70	0	40	31.728	28.760	-13.844
947	20	40	0	40	40.142	13.644	-13.961
948	20	20	0	40	46.317	3.940	-13.486
949	20	0	0	40	53.260	-6.557	-12.109
950	0	100	0	70	20.619	34.148	-3.239
951	100	85	85	80	14.403	1.539	4.209
952	70	100	70	20	21.824	19.967	3.510
953	70	70	70	20	26.602	7.009	4.392
954	70	40	70	20	33.695	-9.060	7.784
955	70	20	70	20	39.311	-20.382	11.114
956	70	10	70	20	42.493	-26.624	12.932
957	70	0	70	20	46.118	-32.999	15.101
958	40	100	100	40	23.525	25.490	19.644
959	40	70	100	40	27.537	16.082	22.909
960	40	40	100	40	33.540	2.610	29.390
961	40	20	100	40	38.728	-7.387	34.707
962	40	0	100	40	44.882	-18.656	41.964
963	40	100	70	40	23.236	27.409	10.753
964	40	70	70	40	27.556	17.309	12.244
965	40	40	70	40	33.753	3.382	15.840
966	40	20	70	40	39.008	-6.762	19.451
967	40	0	70	40	45.935	-17.975	24.710
968	40	100	40	40	22.895	29.497	0.291
969	40	70	40	40	27.518	19.080	-0.351
970	40	40	40	40	34.344	4.951	0.968
971	40	20	40	40	39.864	-5.051	3.033
972	40	0	40	40	46.744	-16.038	6.377
973	40	100	20	40	22.640	31.284	-7.371
974	40	70	20	40	27.587	20.737	-9.147
975	40	40	20	40	34.892	6.534	-8.889
976	40	20	20	40	40.646	-3.289	-7.882
977	40	0	20	40	47.649	-14.051	-5.658
978	40	100	0	40	22.640	34.182	-16.263
979	40	70	0	40	27.918	23.428	-19.409
980	40	40	0	40	35.718	8.924	-20.032
981	40	20	0	40	41.722	-0.703	-19.772
982	40	0	0	40	48.633	-10.940	-18.529
983	0	0	100	70	38.337	-5.433	40.147
984	100	85	85	60	16.233	1.709	4.283
985	100	100	70	20	18.128	7.641	-3.059
986	100	70	70	20	22.646	-5.903	-2.783
987	100	40	70	20	28.930	-22.844	-0.821
988	100	20	70	20	33.684	-34.526	1.533
989	100	10	70	20	36.351	-40.831	2.542
990	100	0	70	20	39.342	-47.591	3.815
991	70	100	100	40	19.801	14.342	12.895
992	70	70	100	40	23.094	4.742	15.009
993	70	40	100	40	28.289	-8.762	19.979
994	70	20	100	40	32.845	-19.272	24.329
995	70	0	100	40	38.376	-30.533	30.344
996	70	100	70	40	19.046	16.040	3.401
997	70	70	70	40	22.861	5.871	3.868
998	70	40	70	40	28.575	-7.640	6.582
999	70	20	70	40	33.251	-17.723	9.282
1000	70	0	70	40	39.008	-28.845	12.773
1001	70	100	40	40	18.692	18.861	-6.828
1002	70	70	40	40	22.800	8.447	-8.731
1003	70	40	40	40	28.837	-5.082	-7.792
1004	70	20	40	40	33.898	-14.861	-6.566
1005	70	0	40	40	39.893	-25.647	-4.619
1006	70	100	20	40	18.442	21.097	-14.379
1007	70	70	20	40	22.783	10.920	-16.961
1008	70	40	20	40	29.172	-2.409	-17.065
1009	70	20	20	40	34.356	-12.076	-16.888
1010	70	0	20	40	40.581	-22.578	-15.960
1011	70	100	0	40	18.322	24.482	-23.589
1012	70	70	0	40	23.033	14.335	-26.992
1013	70	40	0	40	29.883	1.109	-28.158
1014	70	20	0	40	35.354	-8.177	-28.522
1015	70	0	0	40	41.680	-18.180	-28.183
1016	100	100	0	70	11.961	13.827	-19.233
1017	80	65	65	100	13.208	0.375	2.250
1018	0	100	100	20	35.138	48.635	36.364
1019	0	70	100	20	41.807	35.503	43.898
1020	0	40	100	20	50.702	19.167	54.467
1021	0	20	100	20	58.023	7.338	63.206
1022	0	10	100	20	62.033	0.940	67.890
1023	0	0	100	20	66.582	-5.736	73.439
1024	100	100	100	40	17.285	4.965	8.167
1025	100	70	100	40	20.401	-5.401	10.229
1026	100	40	100	40	24.957	-20.324	13.991
1027	100	20	100	40	28.673	-31.224	16.480
1028	100	0	100	40	33.393	-43.518	20.462
1029	100	100	70	40	16.471	6.827	-1.139
1030	100	70	70	40	20.078	-3.963	-1.249
1031	100	40	70	40	24.991	-18.364	0.069
1032	100	20	70	40	28.930	-28.737	1.724
1033	100	0	70	40	33.884	-40.287	3.974
1034	100	100	40	40	15.898	10.102	-11.848
1035	100	70	40	40	19.987	-0.755	-13.311
1036	100	40	40	40	25.458	-14.387	-13.545
1037	100	20	40	40	29.678	-24.044	-13.345
1038	100	0	40	40	34.697	-34.972	-13.005
1039	100	100	20	40	15.315	13.210	-19.551
1040	100	70	20	40	19.934	2.490	-21.897
1041	100	40	20	40	25.779	-10.690	-22.886
1042	100	20	20	40	30.236	-20.053	-23.194
1043	100	0	20	40	35.289	-30.232	-23.528
1044	100	100	0	40	15.352	16.678	-28.469
1045	100	70	0	40	20.016	6.610	-31.447
1046	100	40	0	40	26.265	-5.943	-33.346
1047	100	20	0	40	30.910	-14.723	-34.520
1048	100	0	0	40	36.092	-24.156	-35.364
1049	100	0	100	70	25.540	-30.782	14.277
1050	80	65	65	80	15.589	0.615	1.293
1051	10	100	100	20	32.898	44.071	32.541
1052	10	70	100	20	39.161	31.326	39.382
1053	10	40	100	20	47.721	14.911	49.233
1054	10	20	100	20	54.769	3.190	57.423
1055	10	10	100	20	58.673	-3.138	61.927
1056	10	0	100	20	63.020	-9.832	67.409
1057	0	100	100	60	24.214	31.029	23.391
1058	0	70	100	60	28.198	23.026	27.954
1059	0	40	100	60	33.915	12.128	34.908
1060	0	20	100	60	38.595	3.899	40.076
1061	0	0	100	60	44.329	-5.414	47.543
1062	0	100	70	60	24.003	32.866	17.774
1063	0	70	70	60	28.190	24.472	20.407
1064	0	40	70	60	34.116	12.755	24.887
1065	0	20	70	60	38.930	4.297	29.170
1066	0	0	70	60	44.497	-5.068	33.546
1067	0	100	40	60	23.810	34.638	9.964
1068	0	70	40	60	28.437	25.795	10.319
1069	0	40	40	60	34.606	13.676	12.672
1070	0	20	40	60	39.398	5.293	15.163
1071	0	0	40	60	45.228	-3.930	18.113
1072	0	100	20	60	23.681	36.669	3.819
1073	0	70	20	60	28.521	26.929	2.974
1074	0	40	20	60	35.029	14.809	4.187
1075	0	20	20	60	39.965	6.380	5.768
1076	0	0	20	60	45.620	-2.801	7.987
1077	0	100	0	60	23.778	38.727	-3.720
