ISO28178
FILE_DESCRIPTOR	"FOGRA59"
ORIGINATOR	"Fogra. www.fogra.org"
CREATED	"March 2020"
TARGET_TYPE	"ISO12642-2"
INSTRUMENTATION	"D50, 2 degree, geometry 45/0, no polarisation filter, white backing, according to ISO 13655:2009 M1"
PRINT_CONDITIONS	"Large gamut Colour Exchange Space, V2"
ILLUMINATION_NAME	"D50"
OBSERVER_ANGLE	"2"
FILTER	"M1"
WEIGHTING_FUNCTION	"ILLUMINANT, D50"
WEIGHTING_FUNCTION	"OBSERVER, 2 degree"

# The following flag is intended to improve compatibility with legacy devices.
KEYWORD	"TRACEABILITY"
TRACEABILITY	"NIST"

NUMBER_OF_FIELDS	8
BEGIN_DATA_FORMAT
SAMPLE_ID	CMYK_C	CMYK_M	CMYK_Y	CMYK_K	LAB_L	LAB_A	LAB_B
END_DATA_FORMAT
NUMBER_OF_SETS	1617
BEGIN_DATA
497	10	10	70	0	84.517	-1.4178	56.057
498	10	20	70	0	79.943	7.3538	52.362
499	10	30	70	0	75.555	15.741	48.839
500	10	40	70	0	71.469	23.322	45.767
501	10	55	70	0	65.331	34.27	41.011
502	10	70	70	0	58.629	46.124	35.824
503	10	85	70	0	51.759	58.562	30.555
504	10	100	70	0	45.557	69.396	25.627
505	20	0	70	0	85.647	-16.374	55.398
506	20	10	70	0	79.991	-7.5937	49.448
507	20	20	70	0	74.914	0.693	44.436
508	20	30	70	0	70.402	8.6406	41.135
509	20	40	70	0	66.386	15.867	38.337
510	20	55	70	0	60.559	26.484	33.986
511	20	70	70	0	54.114	38.181	29.092
512	20	85	70	0	47.072	51.458	23.827
513	20	100	70	0	41.129	62.574	19.176
514	30	0	70	0	81.767	-22.465	49.055
515	30	10	70	0	75.935	-13.591	43.408
516	30	20	70	0	70.667	-5.2194	38.67
517	30	30	70	0	66.095	2.2965	34.634
518	30	40	70	0	62.087	9.3257	31.967
519	30	55	70	0	56.417	19.634	27.88
520	30	70	70	0	50.15	31.235	23.226
521	30	85	70	0	43.066	45.087	17.997
522	30	100	70	0	37.381	56.409	13.538
523	40	0	70	0	77.779	-28.534	42.645
524	40	10	70	0	72.026	-19.565	37.514
525	40	20	70	0	66.623	-11.013	33.109
526	40	30	70	0	62.005	-3.3725	29.312
527	40	40	70	0	58.308	3.2436	26.418
528	40	55	70	0	52.693	13.526	22.468
529	40	70	70	0	46.545	25.075	18.025
530	40	85	70	0	39.506	39.218	12.825
531	40	100	70	0	33.953	50.647	8.4515
532	55	0	70	0	71.64	-37.792	33.499
533	55	10	70	0	66.194	-28.703	28.85
534	55	20	70	0	60.932	-20.013	24.814
535	55	30	70	0	56.63	-12.529	21.679
536	55	40	70	0	52.717	-5.5254	18.852
537	55	55	70	0	47.434	4.5523	15.065
538	55	70	70	0	41.534	16.115	10.873
539	55	85	70	0	34.739	30.415	5.7009
540	55	100	70	0	29.454	42.036	1.569
541	70	0	70	0	65.269	-47.548	24.294
542	70	10	70	0	60.065	-38.388	20.168
543	70	20	70	0	55.033	-29.719	16.466
544	70	30	70	0	50.818	-22.181	13.575
545	70	40	70	0	46.968	-15.173	10.972
546	70	55	70	0	41.735	-5.0535	7.4597
547	70	70	70	0	36.083	6.5187	3.6712
548	70	85	70	0	29.7	20.883	-1.2859
549	70	100	70	0	24.783	32.787	-5.2436
550	85	0	70	0	58.772	-57.72	15.315
551	85	10	70	0	53.655	-49.181	11.359
552	85	20	70	0	48.916	-41.216	8.0596
553	85	30	70	0	44.419	-33.594	5.022
554	85	40	70	0	40.596	-26.71	2.4378
555	85	55	70	0	35.63	-16.792	-1.0011
556	85	70	70	0	30.168	-5.4681	-4.6336
557	85	85	70	0	24.108	8.9523	-9.0283
558	85	100	70	0	19.388	21.248	-12.746
559	100	0	70	0	50.767	-69.741	4.801
560	100	10	70	0	46.081	-61.334	1.6229
561	100	20	70	0	41.555	-53.122	-1.2337
562	100	30	70	0	37.53	-45.563	-3.8968
563	100	40	70	0	34.293	-39.037	-5.9639
564	100	55	70	0	29.731	-29.267	-9.0035
565	100	70	70	0	24.844	-18.115	-12.253
566	100	85	70	0	19.031	-3.7419	-16.328
567	100	100	70	0	14.102	8.8656	-20.11
568	0	0	85	0	93.117	-4.695	86.643
569	0	10	85	0	89.01	4.7692	82.28
570	0	20	85	0	84.782	14.108	77.893
571	0	30	85	0	80.453	22.84	73.655
572	0	40	85	0	75.978	31.136	69.306
573	0	55	85	0	69.219	42.486	62.898
574	0	70	85	0	62.023	54.143	55.943
575	0	85	85	0	55.267	64.926	49.21
576	0	100	85	0	48.703	74.878	42.555
577	10	0	85	0	89.001	-10.988	79.647
578	10	10	85	0	84.01	-1.9178	74.184
579	10	20	85	0	79.225	7.0599	69.878
580	10	30	85	0	74.773	15.405	65.831
581	10	40	85	0	70.5	23.215	61.883
582	10	55	85	0	64.122	34.107	55.94
583	10	70	85	0	57.31	45.722	49.453
584	10	85	85	0	50.446	57.476	42.52
585	10	100	85	0	44.187	67.897	36.145
586	20	0	85	0	85.04	-17.148	72.868
587	20	10	85	0	79.505	-8.2827	67.375
588	20	20	85	0	74.211	0.1912	62.438
589	20	30	85	0	69.658	8.1497	58.57
590	20	40	85	0	65.467	15.616	54.892
591	20	55	85	0	59.333	26.193	49.284
592	20	70	85	0	52.844	37.758	43.157
593	20	85	85	0	45.979	50.34	36.215
594	20	100	85	0	40.033	61.157	30.116
595	30	0	85	0	81.099	-23.53	66.151
596	30	10	85	0	75.321	-14.705	60.971
597	30	20	85	0	69.835	-6.1574	56.208
598	30	30	85	0	65.269	1.3169	52.11
599	30	40	85	0	60.99	8.6615	48.576
600	30	55	85	0	55.181	18.988	43.316
601	30	70	85	0	48.854	30.49	37.434
602	30	85	85	0	42.011	43.704	30.515
603	30	100	85	0	36.324	54.773	24.588
604	40	0	85	0	77.091	-29.932	59.466
605	40	10	85	0	71.332	-21.092	54.753
606	40	20	85	0	65.731	-12.42	50.231
607	40	30	85	0	61.227	-4.9114	46.415
608	40	40	85	0	57.187	2.042	42.944
609	40	55	85	0	51.408	12.418	37.894
610	40	70	85	0	45.224	23.883	32.18
611	40	85	85	0	38.429	37.567	25.359
612	40	100	85	0	32.946	48.815	19.6
613	55	0	85	0	70.945	-39.848	49.841
614	55	10	85	0	65.393	-30.908	45.49
615	55	20	85	0	60.005	-22.204	41.3
616	55	30	85	0	55.513	-14.563	37.864
617	55	40	85	0	51.561	-7.5253	34.689
618	55	55	85	0	46.269	2.5561	30.078
619	55	70	85	0	40.276	14.114	24.75
620	55	85	85	0	33.554	28.26	18.211
621	55	100	85	0	28.322	39.764	12.755
622	70	0	85	0	64.567	-50.315	40.092
623	70	10	85	0	59.296	-41.398	36.121
624	70	20	85	0	54.133	-32.757	32.334
625	70	30	85	0	49.724	-25.088	29.072
626	70	40	85	0	45.834	-18.032	26.141
627	70	55	85	0	40.577	-7.8478	21.893
628	70	70	85	0	34.813	3.7423	17.008
629	70	85	85	0	28.509	18.104	10.933
630	70	100	85	0	23.541	29.958	5.8265
631	85	0	85	0	58.031	-61.222	30.385
632	85	10	85	0	52.908	-52.834	26.487
633	85	20	85	0	48.182	-45.013	22.915
634	85	30	85	0	43.556	-37.38	19.475
635	85	40	85	0	39.714	-30.569	16.615
636	85	55	85	0	34.521	-20.528	12.576
637	85	70	85	0	28.917	-8.9139	8.135
638	85	85	85	0	22.866	5.7374	2.7204
639	85	100	85	0	18.069	17.813	-1.969
640	100	0	85	0	50.045	-74.287	18.84
641	100	10	85	0	45.436	-66.136	15.51
642	100	20	85	0	40.886	-58.048	12.313
643	100	30	85	0	36.997	-50.814	9.4965
644	100	40	85	0	33.473	-44.045	6.9924
645	100	55	85	0	28.64	-34.122	3.4349
646	100	70	85	0	23.436	-22.75	-0.4231
647	100	85	85	0	17.373	-8.1785	-5.3045
648	100	100	85	0	12.01	4.3986	-9.7793
649	0	0	100	0	92.489	-4.886	103.29
650	0	10	100	0	88.38	4.7295	98.689
651	0	20	100	0	84.064	14.283	93.829
652	0	30	100	0	79.578	23.535	88.913
653	0	40	100	0	75.05	31.668	84.059
654	0	55	100	0	68.189	42.428	76.424
655	0	70	100	0	60.79	53.772	68.182
656	0	85	100	0	53.817	64.016	60.147
657	0	100	100	0	47.009	73.384	52.273
658	10	0	100	0	88.339	-11.161	95.918
659	10	10	100	0	83.151	-2.005	90.764
660	10	20	100	0	78.377	7.0976	85.959
661	10	30	100	0	73.808	15.794	81.279
662	10	40	100	0	69.44	23.614	76.774
663	10	55	100	0	63.114	34.064	69.764
664	10	70	100	0	56.069	45.435	61.888
665	10	85	100	0	49.209	56.656	53.762
666	10	100	100	0	42.823	66.553	46.064
667	20	0	100	0	84.369	-17.543	88.884
668	20	10	100	0	78.619	-8.6236	83.618
669	20	20	100	0	73.308	-0.0099	78.578
670	20	30	100	0	68.61	8.2802	74.067
671	20	40	100	0	64.293	15.833	69.82
672	20	55	100	0	58.433	26.121	63.331
673	20	70	100	0	51.774	37.476	55.874
674	20	85	100	0	44.897	49.434	47.569
675	20	100	100	0	38.96	59.876	40.246
676	30	0	100	0	80.451	-24.111	81.993
677	30	10	100	0	74.557	-15.279	76.923
678	30	20	100	0	69.014	-6.6527	72.028
679	30	30	100	0	64.187	1.205	67.615
680	30	40	100	0	59.927	8.5989	63.559
681	30	55	100	0	54.287	18.681	57.348
682	30	70	100	0	47.889	30.035	50.229
683	30	85	100	0	41.102	42.663	41.967
684	30	100	100	0	35.459	53.46	34.874
685	40	0	100	0	76.483	-30.774	75.273
686	40	10	100	0	70.629	-21.927	70.462
687	40	20	100	0	65.025	-13.225	65.799
688	40	30	100	0	60.088	-5.2091	61.592
689	40	40	100	0	56.012	1.8498	57.88
690	40	55	100	0	50.544	11.771	51.764
691	40	70	100	0	44.324	23.126	44.939
692	40	85	100	0	37.657	36.342	36.873
693	40	100	100	0	32.221	47.398	30.016
694	55	0	100	0	70.355	-41.253	65.149
695	55	10	100	0	64.785	-32.419	60.706
696	55	20	100	0	59.31	-23.693	56.346
697	55	30	100	0	54.794	-16.018	52.623
698	55	40	100	0	50.769	-8.8715	49.036
699	55	55	100	0	45.437	1.2474	43.778
700	55	70	100	0	39.444	12.752	37.369
701	55	85	100	0	32.789	26.577	29.625
702	55	100	100	0	27.58	38.04	23.241
703	70	0	100	0	63.969	-52.363	54.852
704	70	10	100	0	58.706	-43.594	50.758
705	70	20	100	0	53.524	-34.975	46.715
706	70	30	100	0	49.089	-27.277	43.216
707	70	40	100	0	45.128	-20.111	39.884
708	70	55	100	0	39.819	-9.8366	35.051
709	70	70	100	0	34.158	1.6599	29.388
710	70	85	100	0	27.761	15.945	22.17
711	70	100	100	0	22.708	27.829	16.272
712	85	0	100	0	57.445	-63.951	44.298
713	85	10	100	0	52.385	-55.645	40.347
714	85	20	100	0	47.702	-47.888	36.598
715	85	30	100	0	43.038	-40.203	32.837
716	85	40	100	0	39.138	-33.29	29.569
717	85	55	100	0	33.827	-23.174	24.939
718	85	70	100	0	28.171	-11.788	19.751
719	85	85	100	0	21.86	2.8385	13.554
720	85	100	100	0	16.689	15.202	8.4033
721	100	0	100	0	49.419	-77.897	31.71
722	100	10	100	0	44.878	-69.908	28.21
723	100	20	100	0	40.448	-62.039	24.745
724	100	30	100	0	36.553	-54.846	21.699
725	100	40	100	0	32.985	-48.081	18.843
726	100	55	100	0	27.983	-38.141	14.792
727	100	70	100	0	22.489	-26.863	10.348
728	100	85	100	0	15.78	-12.437	4.8818
729	100	100	100	0	9.95	0.3329	0.0133
730	0	0	0	20	82.322	0.7864	-2.4747
731	0	10	0	20	79.058	7.6674	-4.7022
732	0	20	0	20	75.469	15.022	-6.2998
733	0	40	0	20	68.198	28.319	-8.423
734	0	70	0	20	56.608	48.462	-9.6631
735	0	100	0	20	44.44	68.913	-9.749
736	10	0	0	20	79.19	-3.0999	-7.485
737	10	10	0	20	75.661	3.7635	-9.2644
738	10	20	0	20	72.027	10.902	-10.838
739	10	40	0	20	64.862	24.363	-12.818
740	10	70	0	20	53.586	44.225	-14.063
741	10	100	0	20	41.653	64.545	-14.266
742	20	0	0	20	76.114	-6.7361	-11.96
743	20	10	0	20	72.423	0.0767	-13.704
744	20	20	0	20	68.741	6.9689	-15.093
745	20	40	0	20	61.616	20.253	-16.978
746	20	70	0	20	50.674	40.087	-18.335
747	20	100	0	20	39.102	60.275	-18.871
748	40	0	0	20	69.729	-14.003	-20.643
749	40	10	0	20	65.962	-7.2174	-22.01
750	40	20	0	20	62.412	-0.7892	-23.137
751	40	40	0	20	55.35	12.393	-24.89
752	40	70	0	20	45.096	31.889	-26.285
753	40	100	0	20	34.404	51.62	-27.185
754	70	0	0	20	59.515	-24.981	-32.926
755	70	10	0	20	56.324	-18.837	-33.668
756	70	20	0	20	52.896	-12.321	-34.515
757	70	40	0	20	46.41	0.4505	-35.72
758	70	70	0	20	36.695	20.277	-36.919
759	70	100	0	20	27.737	39.479	-37.801
760	100	0	0	20	46.243	-37.341	-46.611
761	100	10	0	20	43.566	-31.517	-46.907
762	100	20	0	20	40.97	-25.701	-47.155
763	100	40	0	20	35.961	-13.835	-47.564
764	100	70	0	20	28.119	5.1002	-48.081
765	100	100	0	20	20.145	24.689	-48.843
766	0	0	10	20	82.103	-0.2141	6.1795
767	0	10	10	20	78.604	6.9333	4.016
768	0	20	10	20	75.004	14.159	1.9011
769	0	40	10	20	67.831	27.87	-0.6656
770	0	70	10	20	56.446	48.086	-3.0344
771	0	100	10	20	44.299	68.541	-4.0716
772	10	0	10	20	78.765	-4.5562	0.941
773	10	10	10	20	74.169	1.9496	-0.273
774	10	20	10	20	70.83	8.8866	-2.0499
775	10	40	10	20	64.439	21.681	-4.6338
776	10	70	10	20	53.478	42.022	-7.2786
777	10	100	10	20	41.106	63.538	-8.8349
778	20	0	10	20	75.568	-8.3599	-4.0675
779	20	10	10	20	70.942	-2.1381	-5.0354
780	20	20	10	20	67.245	4.6368	-6.6186
781	20	40	10	20	60.879	17.462	-9.1035
782	20	70	10	20	50.27	37.443	-11.8
783	20	100	10	20	38.303	58.91	-13.429
784	40	0	10	20	69.162	-16.104	-13.107
785	40	10	10	20	65.068	-9.3058	-13.257
786	40	20	10	20	61.484	-2.7531	-14.908
787	40	40	10	20	54.794	9.5095	-16.898
788	40	70	10	20	44.533	29.104	-19.6
789	40	100	10	20	33.446	50.038	-21.662
790	70	0	10	20	58.892	-27.786	-25.496
791	70	10	10	20	55.514	-21.148	-25.577
792	70	20	10	20	52.137	-14.805	-26.475
793	70	40	10	20	45.569	-2.4468	-27.942
794	70	70	10	20	36.379	16.371	-29.941
795	70	100	10	20	26.666	37.309	-32.125
796	100	0	10	20	45.824	-40.877	-39.734
797	100	10	10	20	42.868	-35.045	-39.639
798	100	20	10	20	40.038	-29.095	-39.903
799	100	40	10	20	34.872	-17.389	-40.6
800	100	70	10	20	27.154	1.0292	-42.013
801	100	100	10	20	19.041	21.627	-43.623
802	0	0	20	20	81.749	-1.0645	14.328
803	0	10	20	20	78.163	6.2938	12.14
804	0	20	20	20	74.572	13.561	9.9554
805	0	40	20	20	67.372	27.574	6.9908
806	0	70	20	20	56.182	47.906	3.7311
807	0	100	20	20	44.345	68.242	1.2749
808	10	0	20	20	78.394	-5.4597	9.0857
809	10	10	20	20	73.789	1.2275	7.7646
810	10	20	20	20	70.177	7.9199	5.9146
811	10	40	20	20	63.698	21.062	2.8116
812	10	70	20	20	53	41.288	-0.7947
813	10	100	20	20	40.77	62.813	-3.6238
814	20	0	20	20	75.038	-9.6961	3.9894
815	20	10	20	20	70.201	-3.2	2.8816
816	20	20	20	20	66.419	3.2034	1.3314
817	20	40	20	20	60.042	15.397	-1.4907
818	20	70	20	20	49.952	35.05	-5.0674
819	20	100	20	20	37.627	57.629	-8.1852
820	40	0	20	20	68.567	-17.936	-5.3661
821	40	10	20	20	64.366	-10.98	-5.8164
822	40	20	20	20	60.58	-4.5692	-6.7149
823	40	40	20	20	53.968	7.3196	-9.174
824	40	70	20	20	44.044	26.55	-12.897
825	40	100	20	20	32.726	48.567	-16.33
826	70	0	20	20	58.497	-30.142	-18.539
827	70	10	20	20	54.831	-23.439	-18.344
828	70	20	20	20	51.337	-16.715	-18.932
829	70	40	20	20	44.839	-4.8476	-20.528
830	70	70	20	20	35.52	13.961	-23.382
831	70	100	20	20	25.812	35.493	-27.026
832	100	0	20	20	45.761	-44.626	-32.625
833	100	10	20	20	42.443	-38.389	-32.654
834	100	20	20	20	39.191	-32.196	-32.861
835	100	40	20	20	33.922	-20.579	-33.935
836	100	70	20	20	26.226	-2.5611	-35.928
837	100	100	20	20	17.9	18.617	-38.394
838	0	0	40	20	80.919	-2.5926	31.332
839	0	10	40	20	77.258	4.8786	28.763
840	0	20	40	20	73.633	12.543	26.327
841	0	40	40	20	66.687	26.475	22.125
842	0	70	40	20	55.398	47.713	16.591
843	0	100	40	20	44.349	67.505	11.767
844	10	0	40	20	77.165	-7.5738	25.603
845	10	10	40	20	72.918	-0.369	22.451
846	10	20	40	20	69.218	6.6593	20.212
847	10	40	40	20	62.566	19.463	16.486
848	10	70	40	20	52.063	40.077	11.559
849	10	100	40	20	40.386	61.531	6.2233
850	20	0	40	20	74.032	-11.978	20.704
851	20	10	40	20	69.542	-4.8854	17.616
852	20	20	40	20	65.67	1.7102	15.321
853	20	40	40	20	58.944	13.662	11.711
854	20	70	40	20	48.464	34.091	6.73
855	20	100	40	20	37.251	56.321	1.7537
856	40	0	40	20	67.402	-21.4	10.605
857	40	10	40	20	62.964	-13.89	8.3708
858	40	20	40	20	59.12	-7.2263	6.6536
859	40	40	40	20	52.735	4.5057	3.4139
860	40	70	40	20	43.084	23.27	-1.2327
861	40	100	40	20	31.315	46.213	-6.7078
862	70	0	40	20	57.495	-35.015	-3.0474
863	70	10	40	20	53.422	-27.517	-4.5476
864	70	20	40	20	49.688	-20.482	-5.8078
865	70	40	40	20	43.645	-8.8034	-8.3207
866	70	70	40	20	34.443	9.4352	-12.32
867	70	100	40	20	24.009	32.145	-17.11
868	100	0	40	20	45.091	-51.187	-18.127
869	100	10	40	20	41.391	-44.291	-19.297
870	100	20	40	20	38.036	-37.759	-20.245
871	100	40	40	20	32.323	-26.331	-21.931
872	100	70	40	20	24.346	-8.2743	-25.154
873	100	100	40	20	15.594	13.671	-29.27
874	0	0	70	20	79.81	-4.1458	58.296
875	0	10	70	20	76.255	3.2242	55.069
876	0	20	70	20	72.526	11.429	51.677
877	0	40	70	20	65.279	25.642	45.49
878	0	70	70	20	54.426	45.654	36.658
879	0	100	70	20	43.042	65.432	27.171
880	10	0	70	20	76.142	-9.5575	52.3
881	10	10	70	20	71.93	-1.9968	47.246
882	10	20	70	20	68.143	5.6094	44.212
883	10	40	70	20	60.993	18.965	38.59
884	10	70	70	20	50.581	38.202	30.51
885	10	100	70	20	39.043	59.227	21.337
886	20	0	70	20	72.932	-14.806	46.77
887	20	10	70	20	68.303	-7.2341	41.72
888	20	20	70	20	64.132	-0.0361	37.597
889	20	40	70	20	57.137	12.697	32.51
890	20	70	70	20	47.067	31.404	24.996
891	20	100	70	20	35.496	53.377	16.085
892	40	0	70	20	66.176	-25.11	35.797
893	40	10	70	20	61.563	-17.401	31.54
894	40	20	70	20	57.357	-10.109	27.992
895	40	40	70	20	50.673	1.9831	22.526
896	40	70	70	20	41.097	20.234	15.796
897	40	100	70	20	29.607	43.043	7.181
898	70	0	70	20	56.16	-40.625	20.653
899	70	10	70	20	51.866	-32.653	17.196
900	70	20	70	20	47.871	-25.177	14.241
901	70	40	70	20	41.414	-12.882	9.7224
902	70	70	70	20	32.348	5.5205	3.8639
903	70	100	70	20	22.102	28.069	-3.9216
904	100	0	70	20	44.031	-59.227	3.4263
905	100	10	70	20	40.121	-51.894	0.7831
906	100	20	70	20	36.447	-44.79	-1.579
907	100	40	70	20	30.455	-32.914	-5.5154
908	100	70	70	20	22.705	-15.691	-10.501
909	100	100	70	20	12.86	7.4246	-16.775
910	0	0	100	20	78.527	-5.0954	88.171
911	0	10	100	20	74.751	2.8399	83.834
912	0	20	100	20	70.969	10.741	79.416
913	0	40	100	20	63.767	24.595	71.153
914	0	70	100	20	52.264	44.322	57.828
915	0	100	100	20	40.662	62.785	44.102
916	10	0	100	20	74.992	-10.676	81.895
917	10	10	100	20	70.744	-3.0249	77.176
918	10	20	100	20	66.776	4.591	72.897
919	10	40	100	20	59.548	17.976	65.08
920	10	70	100	20	48.642	37.186	52.85
921	10	100	100	20	37.034	56.602	39.079
922	20	0	100	20	71.612	-16.422	75.607
923	20	10	100	20	67.033	-8.819	71.012
924	20	20	100	20	62.84	-1.6364	66.781
925	20	40	100	20	55.827	11.164	59.392
926	20	70	100	20	45.198	30.131	47.794
927	20	100	100	20	33.575	50.341	34.089
928	40	0	100	20	64.893	-27.97	63.579
929	40	10	100	20	60.377	-20.359	59.648
930	40	20	100	20	56.141	-13.021	55.833
931	40	40	100	20	49.067	-0.6639	49.396
932	40	70	100	20	39.169	17.663	38.814
933	40	100	100	20	27.918	39.454	25.654
934	70	0	100	20	54.871	-45.418	46.97
935	70	10	100	20	50.674	-37.898	43.564
936	70	20	100	20	46.653	-30.654	40.284
937	70	40	100	20	39.791	-17.958	34.527
938	70	70	100	20	30.491	0.6131	25.765
939	70	100	100	20	20.035	23.005	14.688
940	100	0	100	20	42.927	-66.62	27.124
941	100	10	100	20	39.044	-59.533	24.039
942	100	20	100	20	35.374	-52.625	21.071
943	100	40	100	20	29.265	-40.993	16.306
944	100	70	100	20	20.404	-23.644	9.5222
945	100	100	100	20	9.3535	-0.4517	0.9571
946	0	0	0	40	68.425	0.6306	-1.9582
947	0	20	0	40	62.103	12.182	-4.7702
948	0	40	0	40	55.852	23.854	-6.6449
949	0	70	0	40	46.75	40.331	-8.0402
950	0	100	0	40	37.185	57.61	-8.8557
951	20	0	0	40	62.653	-5.81	-9.8567
952	20	20	0	40	56.181	5.6526	-12.166
953	20	40	0	40	50.159	16.87	-13.84
954	20	70	0	40	41.559	33.31	-15.1
955	20	100	0	40	32.52	50.181	-15.841
956	40	0	0	40	57.282	-12.107	-16.969
957	40	20	0	40	50.982	-0.7979	-18.93
958	40	40	0	40	45.029	10.287	-20.234
959	40	70	0	40	36.931	26.486	-21.419
960	40	100	0	40	28.702	43.043	-22.198
961	70	0	0	40	49.203	-21.398	-26.921
962	70	20	0	40	43.529	-10.537	-28.148
963	70	40	0	40	38.137	0.1148	-29.061
964	70	70	0	40	30.199	16.587	-29.993
965	70	100	0	40	23.186	32.652	-30.502
966	100	0	0	40	39.397	-32.062	-37.927
967	100	20	0	40	34.539	-21.746	-38.571
968	100	40	0	40	30.072	-11.441	-38.899
969	100	70	0	40	23.701	3.9407	-39.451
970	100	100	0	40	17.154	20.282	-39.689
971	0	0	20	40	67.545	-1.0719	12.035
972	0	20	20	40	61.108	11.254	8.601
973	0	40	20	40	55.127	22.906	6.0827
974	0	70	20	40	46.284	39.813	3.1125
975	0	100	20	40	36.983	57.071	0.8102
976	20	0	20	40	61.539	-8.3883	3.3797
977	20	20	20	40	54.193	2.465	1.2432
978	20	40	20	40	48.9	12.569	-0.9449
979	20	70	20	40	40.876	29.098	-4.0713
980	20	100	20	40	31.349	47.957	-6.7739
981	40	0	20	40	56.303	-15.206	-4.1346
982	40	20	20	40	49.572	-4.0749	-5.2143
983	40	40	20	40	43.993	6.1741	-7.2183
984	40	70	20	40	36.081	21.985	-10.233
985	40	100	20	40	27.355	40.383	-13.018
986	70	0	20	40	48.087	-25.156	-15.092
987	70	20	20	40	42.325	-13.978	-15.484
988	70	40	20	40	36.986	-3.7158	-17.134
989	70	70	20	40	29.369	11.742	-18.861
990	70	100	20	40	21.703	29.359	-21.572
991	100	0	20	40	38.592	-37.629	-26.328
992	100	20	20	40	33.013	-26.983	-26.711
993	100	40	20	40	28.494	-17.152	-27.563
994	100	70	20	40	22.181	-2.3329	-29.275
995	100	100	20	40	15.373	15.383	-31.108
996	0	0	40	40	66.771	-2.3535	26.677
997	0	20	40	40	60.771	9.2798	22.518
998	0	40	40	40	54.372	21.254	18.999
999	0	70	40	40	45.406	39.166	14.073
1000	0	100	40	40	36.531	55.921	10.015
1001	20	0	40	40	60.951	-9.9898	17.771
1002	20	20	40	40	54.006	0.9126	13.193
1003	20	40	40	40	48.367	11.361	10.398
1004	20	70	40	40	40.053	28.281	6.2208
1005	20	100	40	40	30.939	46.709	1.8932
1006	40	0	40	40	54.872	-17.7	9.3749
1007	40	20	40	40	48.706	-6.5866	6.0603
1008	40	40	40	40	43.016	3.7824	3.0703
1009	40	70	40	40	35.368	19.425	-0.6605
1010	40	100	40	40	26.293	38.248	-4.6135
1011	70	0	40	40	47.24	-29.162	-1.5748
1012	70	20	40	40	41.365	-17.535	-4.1804
1013	70	40	40	40	36.068	-6.9807	-6.5485
1014	70	70	40	40	28.741	7.8027	-9.5557
1015	70	100	40	40	20.413	26.488	-13.027
1016	100	0	40	40	37.752	-42.497	-14.188
1017	100	20	40	40	32.329	-31.74	-16.342
1018	100	40	40	40	27.539	-21.911	-17.535
1019	100	70	40	40	20.908	-6.9362	-20.297
1020	100	100	40	40	13.599	11.112	-22.983
1021	0	0	70	40	65.561	-3.9984	48.679
1022	0	20	70	40	59.336	8.9113	43.146
1023	0	40	70	40	53.247	21.115	37.741
1024	0	70	70	40	44.117	38.235	30.324
1025	0	100	70	40	35.821	54.341	22.827
1026	20	0	70	40	60.039	-12.411	39.543
1027	20	20	70	40	52.892	-0.5083	31.958
1028	20	40	70	40	47.171	10.609	27.581
1029	20	70	70	40	38.799	26.48	21.339
1030	20	100	70	40	30.061	44.689	14.291
1031	40	0	70	40	54.108	-21.338	29.989
1032	40	20	70	40	47.231	-8.8845	23.642
1033	40	40	70	40	41.656	1.2586	18.901
1034	40	70	70	40	33.66	17.137	13.474
1035	40	100	70	40	24.955	35.422	6.6509
1036	70	0	70	40	46.167	-33.986	17.491
1037	70	20	70	40	39.873	-21.346	12.421
1038	70	40	70	40	34.77	-11.263	8.717
1039	70	70	70	40	27.125	4.1305	3.7019
1040	70	100	70	40	18.893	22.949	-2.2749
1041	100	0	70	40	36.989	-49.142	3.1791
1042	100	20	70	40	30.932	-37.184	-0.9741
1043	100	40	70	40	25.932	-27.047	-4.3239
1044	100	70	70	40	19.287	-12.212	-8.2581
1045	100	100	70	40	11.421	5.9214	-12.642
1046	0	0	100	40	64.643	-5.2285	73.016
1047	0	20	100	40	58.429	7.8214	65.712
1048	0	40	100	40	52.418	19.912	58.452
1049	0	70	100	40	43.676	36.279	47.648
1050	0	100	100	40	34.531	52.222	36.164
1051	20	0	100	40	58.66	-14.901	62.332
1052	20	20	100	40	51.579	-2.6875	55.017
1053	20	40	100	40	45.726	8.4441	48.65
1054	20	70	100	40	37.637	24.17	39.177
1055	20	100	100	40	28.784	41.735	28.218
1056	40	0	100	40	53.305	-24.269	52.697
1057	40	20	100	40	46.317	-11.839	46.189
1058	40	40	100	40	40.698	-1.3674	40.555
1059	40	70	100	40	32.948	13.851	32.066
1060	40	100	100	40	23.71	32.225	21.397
1061	70	0	100	40	45.426	-38.381	38.618
1062	70	20	100	40	39.022	-26.206	33.267
1063	70	40	100	40	33.51	-15.628	28.582
1064	70	70	100	40	25.899	-0.3022	21.492
1065	70	100	100	40	17.124	18.39	12.628
1066	100	0	100	40	36.201	-55.281	22.218
1067	100	20	100	40	30.137	-43.818	17.448
1068	100	40	100	40	24.906	-33.812	13.441
1069	100	70	100	40	17.74	-19.507	8.2102
1070	100	100	100	40	8.5305	-0.7806	1.7566
1071	0	0	0	60	53.43	0.4156	-1.412
1072	0	20	0	60	48.518	10.217	-3.6065
1073	0	40	0	60	44.031	18.596	-4.6279
1074	0	70	0	60	36.994	32.172	-5.6687
